sleep_hours,work_hours,exercise_hours,screen_time,water_intake,mood_rating,stress_level
7.615920919736027,11.631168836176863,0.690110428357751,4.919332179571913,2.0311283038920136,1,High
7.116493059217649,8.8168619115058,0.12110365985775018,6.490721448155751,1.5546061341196293,10,Medium
8.162373988639468,8.751185899027071,2.1364034298168506,5.187046992877219,3.2615066223663405,1,Medium
6.1575362873471775,9.555517860108505,0.909215483294287,4.6745925968618165,2.406883489137769,1,High
6.606805424082678,5.152917205548077,1.1772467788993686,3.2576139399847386,2.0593864176723957,10,Low
6.52947021624141,10.597779468550671,1.9878015312358361,5.144306473643523,2.5377063290388486,8,Medium
5.243782062241458,7.810589283661351,0.174435806324452,6.476474461632324,4.87300222775103,8,Medium
7.355344332477491,9.676201543103032,1.4763927181114058,2.7133220178322786,3.5381525648033896,7,Low
7.313266326615867,5.320356917399611,0.5280841948296873,5.174947507361479,3.546316301369056,6,Low
7.006136147970953,4.115603084959839,0.8942645154845025,5.466085903058968,2.8919916870931277,4,Low
6.718495439949824,10.044724145062572,1.0578231723074312,3.5638704327634714,2.6498367453194325,1,High
5.301555109539503,8.941023815243792,0.0,3.8242873901839998,0.3435259405026252,9,Medium
6.495225612681569,5.744871114106224,0.37693036574365213,5.461221697532429,1.888917688183181,1,Medium
6.588742580167876,5.8258422968132635,2.0808583139305115,2.733157963414754,2.0674830281177727,4,Low
6.037267276934058,10.813586961036924,1.7089529508678365,5.699847430498785,0.8125971423572202,3,High
6.806457146000789,5.02647026783168,0.9498883381382122,3.2092912526816,1.4583257888061096,7,Low
7.484861028177446,12.106682383139908,1.1944987668103144,7.125707386066432,0.7172471761696293,5,High
9.263423081452636,5.748448163380328,0.7646059954908339,9.675655490776599,2.4655085478723646,5,Medium
7.209493375398207,9.595979814020957,2.0852667086623855,3.2784863965963607,3.2368893737639346,4,Low
7.309060468867317,7.178453810627539,0.8397179377646689,6.068415724749349,3.496097066761896,1,Medium
6.910664901080599,9.507968577705858,1.1854736737078784,3.5465161902359617,2.873306015871317,5,Medium
4.69747454164115,6.639714994714518,1.916824115313652,7.081908347595579,1.632943292921288,4,Medium
6.96818334946094,7.593017734819265,0.3781028121232747,2.46948318182957,0.7611413573320365,10,Low
7.072276251929232,8.102297938489302,2.247031347597515,5.961173516855426,0.9188181705386482,8,Low
9.955890534982343,5.494531360546318,0.0,3.2540220662212946,1.3579156804709513,2,Low
6.769166842262653,9.852060863550314,2.3037137048902387,4.586030821803263,1.700026271767893,8,Low
7.361856810800335,6.7169660838210365,0.7018595328384203,2.937949449705386,2.356226351807572,1,Medium
6.958345876353708,7.428500211649953,0.8058410017397746,6.644700941791507,1.5872522036857286,4,Medium
5.597586354856562,5.514126563478719,0.0,3.326039291120826,2.8050783043014356,3,Medium
8.371387377418024,1.5941658530117238,0.6361642260978457,6.103928518663655,2.2909538474804743,5,Low
7.902319639224129,7.522430593499577,0.16815477517849253,4.311803943475335,2.509491140566923,5,Medium
7.949238336451656,14.03153855403229,0.5138829237012219,4.771055256402274,3.5262254974040843,5,High
5.908735054246313,9.96151071974506,0.8901512273688963,5.295511814800257,1.437791439219667,4,High
8.683353173123319,7.951849050664014,1.7662332915783245,3.4763506566823024,2.8768341204631316,8,Low
5.317778724649263,7.342772926979331,1.1660826811205007,5.420734227081774,2.487424094371534,3,Medium
7.7042285125603245,8.056164732030116,1.246141322720891,8.060669128708822,2.1998623471272745,4,Medium
9.628546750971974,9.367797787938025,0.12358448892355012,3.4438104283345714,3.2967306887793644,1,Medium
5.8113564098431745,5.047967961727888,0.2953967283178158,7.34362028654769,3.2911127391013064,7,Medium
6.320442724476674,10.785804236672181,2.4389800146810496,7.996195266975569,1.6481582836104147,1,High
7.11958163810517,9.78845328860311,0.4118391721894027,3.367690021943912,2.336055474527868,2,High
6.395829215060561,9.795464314269836,2.3249666016458366,2.089890789818896,2.7530905143256588,7,Low
5.139203882720641,9.096189347024318,0.8055510408953068,5.60392180034353,2.254293926779674,1,High
7.082275569767233,8.049041644234975,1.0018303489148033,3.905184954466254,3.0265191990590186,3,Medium
5.725235543528674,9.68215308991705,1.8562921281839437,8.737206438326005,2.7530728161192477,6,High
7.568310916762218,9.479535334353445,2.017513937550925,5.0696150809996645,4.149305116320411,6,Low
5.896690918919436,7.11489822264744,0.9113499517767301,3.3956011839296414,1.122748777663191,6,Medium
8.859921286021047,6.5659955677577475,0.6894055571827689,2.705680977976577,2.389807609227342,2,Low
6.060096049196516,8.254640738154967,0.9552636411822295,7.179809918181661,1.682347739639028,2,High
6.6135261805531895,11.87255037873797,1.2703660225856948,3.8576320518316267,3.0436967098951397,6,Medium
7.9762206608436035,4.902232310865248,1.7130429494958044,5.087657598920856,1.0445452989590098,10,Low
5.522962820279254,4.3311868356189,1.0033838871953213,6.911605490224962,2.811681439202398,5,Medium
7.272951921524955,8.411902103091291,1.4951090384185228,4.031483296138339,1.932956411786493,7,Low
8.568571305138914,8.127219254640044,2.3106877858167527,4.908142342519679,1.8392543204910874,7,Low
5.071020118526527,8.43335416092602,1.3050476898118277,4.966863180354959,1.1981516168133814,5,Medium
7.221560630238765,8.609882994771251,1.2493222848038226,6.366649023032184,2.0814316484190947,8,Medium
7.311859353098108,7.441994363412987,0.0,6.181488671020651,3.476050477261833,10,Low
7.938187446132773,11.724658596505206,0.0,4.559772537490343,2.4773301848234683,6,Medium
5.515659146946302,3.9977400538087107,1.3107005833841348,5.127298122993035,3.064912376087027,5,Low
5.415452064298869,5.928757438049384,0.9241406149753022,4.256441976953023,3.9981776397696476,4,Low
7.626329878740277,7.741863099627381,0.5881738600682065,2.0447751861611105,2.7373800263403183,7,Low
7.356381607879824,3.8920279721145814,1.1948241633490757,5.515201714796259,1.9970803851438934,4,Low
7.300591420415052,7.560363988919822,0.9516770166424734,8.784383521666136,2.920526993664511,5,Medium
7.415737851396371,12.153675414320045,1.9022242005071188,3.232561718617874,2.0101334683171372,5,Medium
6.183970334105811,8.052216220739904,1.0688886946071823,3.453940580794594,2.0460195850325475,1,Medium
7.2787044365932045,8.576752264296708,0.4024613719438659,3.2585444567125172,1.1320964803429137,1,High
7.351686967958417,4.8495880870685495,1.7921329911674313,6.449183557446245,3.333631741975953,3,Low
6.142778298368358,6.459096479901307,0.8262951400430381,5.8969709083928805,2.1525976819155046,3,Medium
9.238929413373707,7.0620090491901575,1.4212293469378456,4.682924615167087,2.663888421234276,2,Low
7.568599505094145,7.205712258109415,0.6180714350457597,3.16396187672207,1.5676342642540244,2,Medium
5.570435803356822,11.204109487509422,0.4801384916020509,5.184753583279848,2.8923528667439253,6,High
7.787864330360596,9.39422765181281,1.0673345841485569,1.8707557453283914,1.8142528856784246,1,Medium
5.8303819957272145,5.22135510765742,1.010262914834948,5.286853133714986,2.3724621504683583,6,Low
7.944501524490942,8.616261946080012,1.3838616282934664,6.743048772175868,3.2900434281152133,5,Medium
8.390314694808884,9.245554371241962,0.785083397352206,2.4976017267326442,3.2116833810092764,6,Low
6.015181217977948,10.850372596303167,0.0,1.9349634463406726,2.4801729347347536,5,Medium
8.156051355093187,11.951351716420934,0.653780893129289,8.15887578338972,0.9086820705639536,7,High
7.4953371123237975,5.462264520430328,1.6350547737150527,3.77648072099083,5.193529513054577,1,Low
7.986472191993388,5.972856221974155,0.7620991366055149,7.271895691887644,4.071273073245822,3,Medium
9.276151579184736,4.85605535271346,0.8028932779883615,4.692004669604336,3.1504073423994687,6,Low
6.705534260796555,7.414950352232546,1.7891012047247496,4.676090366117345,1.8221165965681263,1,Medium
6.095516602771013,9.165895936115836,0.4304214181928617,5.87682539899329,2.3977670544682317,7,Medium
5.932582684449372,10.468336291472754,0.0,3.232002286507119,2.010921613201135,4,High
6.021027658041474,7.810122440893693,0.8714951043796045,5.264994286991291,3.63747034518675,3,Medium
6.907477948703075,7.20038119186289,0.6126608390010104,4.237021170351815,2.7362526017666506,10,Low
7.409382369779973,8.379394980621852,0.22700294419739675,2.359013113189937,1.7942525274761505,9,Low
7.332028959196023,5.9121427459249425,0.8596972352810475,5.674964149452798,2.0763204107876962,1,Medium
7.992619898843229,13.223846804236933,1.393204517797427,4.473384386244168,3.509069328312914,8,Medium
7.015602270253488,3.980847432204853,0.9925691507457474,4.6859503431105844,3.9400880621384307,1,Low
8.744240892588781,8.461851447239312,1.2455848581489901,2.5796781131716844,3.875498407137621,5,Low
6.682411800114453,13.059015548074099,2.450726158812339,8.182800735525609,3.1813288585485795,10,Medium
10.0,8.016999611399994,0.7256969107539487,6.753428372772232,2.272637618077627,8,Low
7.750800817318007,7.524902412496264,1.2226789077157356,6.928311768343957,0.2,6,Medium
5.971410932300461,7.106386442973932,0.5926293099206923,4.389110595116636,2.7674440214273996,7,Low
5.714929002326665,7.5490207955939805,0.32291222409042164,1.5416342209931595,2.49835411704031,8,Low
7.578966898291823,11.432121186691326,0.532073877265784,8.905834764979021,2.6259838866892182,6,High
6.7318446576089785,2.470345221676233,0.6169931427826492,4.877804983988264,2.5485076123298858,6,Low
7.856800592910511,11.833584253240813,1.2875806380377004,3.5024004079598923,1.3063640542457586,6,Medium
7.567885149488253,4.4401071188746375,2.879260629360606,5.833603148966228,3.001667701166067,5,Low
6.912605304811753,7.333369176913963,0.42716525097932767,7.334241576006595,3.068994682628665,8,Medium
5.983847538317914,6.926888949253345,0.6666997555076299,4.953898887829068,3.1141049038536934,2,Medium
5.182183330376962,9.4713831744268,0.9495015895110014,7.557150335878749,3.351919303216048,7,High
6.464182057519575,4.004689120290632,1.3166390789677977,7.165999877033737,3.043646480429461,4,Low
8.027678553188167,9.155431665204857,1.210840649563828,2.8472376251958833,2.1309735296149803,1,Medium
7.2569124929562445,13.060774058217131,2.027276635158494,3.652419788681047,2.436246836875519,5,Medium
5.505113465545614,4.592064988517974,0.0,6.915074326559535,2.582012380528039,3,Medium
7.207817111021418,8.47426541902599,0.0,0.0,2.596929504195957,4,Low
7.4623808556746045,6.345044555508477,0.6032974623918805,4.701088613670023,3.398395890374557,7,Low
5.939371076558641,9.06471801548259,1.877840150034967,2.1383375967506564,3.079301877720242,5,Low
7.184470127134634,8.04786944353938,0.0,4.04689239713295,4.369609095612958,4,Medium
7.0698504621352,6.3962827273892255,0.0,4.402359821941592,4.485822081896205,1,Medium
5.628435642603252,9.219680712177684,1.456943524975367,4.283511244184984,2.5716846243525326,6,Medium
7.42934483241794,12.510870274466857,1.1949257789621717,3.8954774957747826,0.2,10,Medium
7.672941431641881,7.5227405206817535,0.12783327456045612,2.805712700742372,3.61314921951454,6,Low
8.299661491810333,9.799394855370455,0.21156831942325605,9.583822533637372,2.013661294911651,7,High
8.264562462441884,4.766817605322091,0.2242050242922604,8.734924008322702,1.7786644703520937,1,Medium
5.346796758451491,5.608909057954978,1.088428253979152,2.675868359487434,2.14139925250957,4,Low
5.874609952101853,9.181015694700942,0.49894777905359444,8.164233502607134,2.0980212578668542,9,Medium
7.6180423206503916,11.710290071339912,1.3952511351804158,4.2010690190542945,3.0510428290948535,10,Low
7.616543141094651,8.88903337196415,0.0,5.258374946663421,1.0965077987863971,6,Medium
7.6180572235672575,7.217354923692114,0.3145185078977605,4.873452080206168,1.5300513287875586,2,Medium
10.0,7.998228513558385,0.0991568312711597,3.680502717492068,2.808842698777675,4,Low
7.685068612831801,4.873980665075706,0.7949274573020062,6.967704687212294,3.060649627371977,6,Low
8.36267876821672,9.511288315888416,0.5695617932078891,5.251773061153315,3.0773874804424106,4,Medium
8.144802116191842,10.205832655808523,1.6382750239166133,4.046897153561517,1.791667348960031,10,Low
7.781669501566958,6.869774167917299,0.0,2.390821112399055,1.6195609156603838,7,Low
6.621676906431586,6.824894630601246,1.0363931810646017,3.212809972561759,2.0440286495908726,3,Medium
7.9107630645919205,8.664695574130121,1.4466691385693644,1.7172397687958063,2.7158854770562524,6,Low
6.0726097425549135,6.908200659898512,2.4853179492495636,5.024447096830339,3.836929632345295,4,Low
6.7158176719119895,7.8346684634354435,0.6145872231252199,2.6066688154312083,0.6573065328063248,3,Medium
6.417563742605076,13.24930447291629,1.2595668834820137,4.468878974962918,2.30134411873747,3,High
7.098248967263587,7.382435748135008,0.0,7.740203707220742,1.3005894030773166,2,High
9.77759028000821,7.104149619946945,0.0,7.398599145843171,1.0129815903818593,3,Medium
4.7592817688899025,6.381145485912102,1.67581950062536,4.935446211794765,3.370260980810335,10,Low
7.823512228449416,9.860479928749841,0.9955517650815435,4.8258305477137,2.9901621170494046,1,Medium
5.064740954572418,7.546939566954743,1.9428101518387382,8.759749098842017,2.904490164352536,3,High
6.4336817610526795,6.376567404196435,0.0,6.041512240717422,3.328923255757894,9,Low
8.306740716360839,11.30326008068253,1.415921711623002,4.344387080246954,2.0682529929104776,4,Medium
7.077136022914555,11.549007511284092,2.4950542724350826,2.147963765759096,2.1106262352998244,3,Medium
5.706706266484833,6.498941085653238,1.3357644866858127,5.787746436329487,4.467157555050317,8,Low
6.141635548888038,3.3336501215984597,1.221265204472839,6.658647545165724,2.278086051166383,1,Medium
7.815517298721611,10.518784224592306,1.0068448646594799,3.7366969509727124,3.161618901748682,5,Medium
6.123560041939436,6.28842543559999,0.0,5.582405510276065,2.5057433868669836,1,High
7.25975030749837,9.976563997906922,2.084458348568279,4.272853410169942,0.8365673229294264,7,Medium
7.0546862078845765,3.074740455720411,0.5113138881559474,4.631935201601994,0.6598338965788586,5,Low
6.2180795828730195,10.231493345748273,1.4035866051064136,0.024355884875337352,1.9789142020540855,2,Medium
9.57273290719039,4.972070176798047,0.0,4.556437192567729,3.4504911265029903,1,Low
7.760702826781613,9.826910297666311,0.056432268393775686,6.938738604816109,3.2094624909724034,7,Medium
4.569828896010872,8.035682669591086,2.1480699193777886,3.737194888866884,3.3226694478016303,1,Medium
7.2237451777233135,5.615151451508388,0.7221581688337256,5.105052736430633,1.611658438957316,3,Medium
6.205856242277934,6.982409217683049,2.162620380834036,3.488098586616159,3.954285241110082,6,Low
8.02292000175547,9.715796142391753,0.9374154727531857,5.720883352585545,1.631596029832254,6,Medium
6.0489751138807595,8.264736132788085,0.0,4.566953604927653,2.6915419588029716,7,Medium
6.862316270239721,9.461032451181211,1.7136540797853765,3.1215169186359866,2.490682939083037,1,Medium
7.605984734776548,12.941101461288714,0.5280861457955137,7.665102935330255,2.3435135617168723,7,High
8.038906233004145,4.0893959707223715,1.5589510508136348,6.85786402706443,3.704732924466046,2,Low
5.559644311533068,12.04303143742156,1.0201686940320658,3.7901864721436507,1.8654005318506355,6,High
6.598598516990862,8.260889843808032,0.0,5.995576618835555,1.2853552698592647,8,Medium
6.4300656266068525,5.75303987919218,1.1314358122964552,6.074824005640761,2.5179959375857774,5,Medium
6.216004920911546,4.6742159356525255,2.756978513722239,6.284602470022352,2.1401559391421263,10,Low
9.118545088337317,7.527199023057416,1.3943891668115673,1.6114882080098445,5.539644627174381,3,Low
7.485978053153147,10.30412527981115,0.9539857975956295,7.013213082065256,3.1088567287959776,8,Medium
5.486939254797946,7.6811271990561645,1.8602747215655182,3.860602074148537,2.131593482303238,8,Low
8.101434336465731,11.77788732561837,1.1685347721624886,4.284344133117466,1.549499587731622,4,Medium
9.546587436415159,4.372060774871103,1.1676273842102356,10.2757635045204,0.8077404304880937,8,Low
8.238958312661376,7.969777630384864,0.1266998622727179,5.603746761442023,1.5773028228363102,5,Medium
5.176756040855184,4.869016388967202,1.1870784206316787,4.227355049105649,2.6034475945832187,5,Low
6.4189191125604985,8.90907970656242,1.828354733133556,0.589411254488188,3.7845957864352924,3,Low
8.520293379023947,10.21721847524325,0.33115027831998023,7.779528267892712,3.5095202281491273,7,Medium
6.150796641257463,6.948095515797367,2.139596656997558,2.309580658382795,2.7061853484817413,9,Low
7.532583313775474,1.4894653584321649,0.9266351806838993,2.993122193000993,2.209149100867764,9,Low
7.929560864115204,8.497370366991236,0.2897843907691674,4.337295401824302,2.7419311207709387,1,Medium
5.8876834341063,9.091846379333774,1.7981056615361957,7.832823583400585,2.033225802263882,1,High
6.92856957272584,9.010736887404244,0.7705646114093846,6.546479973331518,4.046527596187488,10,Low
3.110479191917113,11.089455479555385,1.6076119099888864,4.68432498031948,2.329728836852428,5,High
5.770734830398852,5.322365800877378,0.7665930941931702,5.616584127277642,2.4222959275779457,1,Medium
6.696918218328207,9.700540263626124,0.952139085176077,3.7992286142577885,0.5057598174813986,4,High
5.502660181642181,10.981268781194938,1.3948481634674332,5.279307379130701,2.3241086381295126,1,High
8.958893564717963,3.5535310399837083,1.2327176460720048,5.146673489556274,3.252835724168447,2,Low
5.283830346447241,8.799129564797443,0.0,6.937539791362706,1.5390496806653093,2,High
6.47194661596362,6.739550422480821,0.10300500792448652,6.934356244877899,1.8243516989564683,4,High
7.156888692743309,7.796193317245885,1.7435279878326524,5.98795476441129,3.213439915960298,8,Low
8.729527946879339,8.869191208845841,0.8942907288787622,4.275304884907795,1.171008498833752,2,Medium
5.276965418584673,6.781928589716119,0.5810149577828625,6.483644588780253,3.4520209067877268,9,Medium
8.395796502585952,6.31072980209597,0.0,4.816063067593907,2.021070498844208,9,Low
7.012279673223505,8.085381043720062,0.13621094297932124,2.836171262573734,2.1502886015579175,2,Medium
5.822189618742459,5.281885152842993,0.0,4.1934244161781224,1.4885094353869652,1,Medium
7.554524169115925,5.285437177787037,0.9189754250387737,5.169053967568649,2.840241634385095,10,Low
7.238871634688164,9.698433207391258,0.5212499355351625,6.820431567329491,4.713884786526442,10,Low
6.2797397474094465,5.12801491210336,0.2267296872117478,4.632943655685694,3.2033475155145688,9,Low
7.083762501988023,9.66578125227303,0.9455012598656375,2.581602577520788,1.7221432642535177,2,Medium
6.537623683765887,9.156478232134878,1.2911765046821906,5.113483366593639,3.5220585269423283,8,Low
7.136220814301498,3.6854831780235084,2.674558345767956,5.226912080113105,2.2149884086591753,3,Low
7.794556809425256,6.306088369160863,0.0,5.3716752578055065,3.737036483284803,1,Medium
8.903220179374422,10.98527350761843,1.9275048346404176,6.83974303190886,3.2260087619479267,1,Medium
5.514621401407782,5.547086172150796,1.7784812488120576,7.037846480179796,0.2,10,Low
9.55964004958752,6.838989344226531,0.37672580849863957,3.811578255236667,1.5963283303404752,2,Low
4.657494640572998,9.15515223312974,1.1625887636688248,3.7677130839021133,3.349946700551851,7,Medium
6.8178578859573005,9.95847627320649,0.6338934005299077,2.9196025780890538,2.6364915449305157,6,Medium
7.705980647781492,7.371152784888761,1.148550864334991,6.397631340560952,1.5786196470629346,2,Medium
7.337190241282039,6.506224513270896,2.207304810723641,7.8976402166754305,1.9297694360555684,4,Medium
6.252760576215287,11.555924654246269,1.4844849861050504,4.369836144182154,0.7843870419195575,2,High
6.75025329957127,12.347249159493948,1.4068866985867536,4.5171388705500135,2.4204640412262437,1,High
6.4083988784094,10.447145126954489,0.6557525440362861,7.933565113797952,4.489620753414188,3,High
6.292762291666946,8.21329535641256,0.0,6.011115706430015,3.224440051659093,4,High
8.01952251642523,5.979335695897684,0.8332254315676737,5.8724714096021104,4.471375301069581,10,Low
7.428418583158057,5.923888983608586,1.9652865238911321,2.6181669880525464,3.294157380810982,5,Low
6.168508485687215,9.306285263164394,0.0,6.357456138558838,3.4247314090174226,5,High
8.079519850519901,9.04599555222171,0.1559285054586439,3.1417273189804833,4.276670818970521,7,Low
7.368759425051931,11.503996482366073,1.1010141889872544,2.7319596281300838,2.8395369334080036,10,Low
7.975434542606752,9.626125231340348,0.21227617212218997,4.306456846466576,2.3314954106438077,8,Medium
